state,county,name,totpop,farms,farmsize,farm12,farm39,farm1019,farm2049,farm5099,farm100,farm175,farm260,farm500,farm1000,farmown,farmten,farmman,farmwh,farmwhow,farmwhpo,farmwhte,farmwhma,farmwhct,farmwhst,farmcol,farmcoow,farmcopo,farmcote,farmcoma,farmcoct,farmcost,farms2,farmsbui,acfarm,acimp,totval,farmval,farmbui,farmequi,livstock,farmout,farmlab,farmfert,area,farrepan,livstval,calves,steer1_2,steer2_3,steer3_,bulls,heifers,dcows,otcows,colts0,colts1_2,horses2_,mules0,mules1_2,mules2_,donkeys,lambs,ewes,ramsweth,swine,goats,animsold,animslau,inclrep,bcattle,bcalves,bster1_2,bster2_3,bsteer3_,bbulls,bheifers,bdcows,botcows,bhorses,bcolts0,bcolt1_2,bhorse2_,bmules,bmules0,bmule1_2,bmules2_,bdonkeys,bsheep,blambs,bewes,bramweth,bswine,bgoats,fardairy,dairyval,dairycon,milkprod,milksold,cream,butterpr,butterso,cheesepr,cheeseso,chickens,turkeys,geese,ducks,poultval,poult99,eggs,bees,beesval,honey,wax,woolfl,woolwt,mohairfl,mohairwt,barleyac,barley,buckwhac,buckwhea,cornac,corn,oatsac,oats,ryeac,rye,wheatac,wheat,riceac,rice,kacornac,kacorn,wgrassac,wgrass,milletac,millet,alfalfac,alfalfa,cloverac,clover,otgrasac,otgrass,hayac,hay,forageac,forage,cornstal,clovseed,otgrseed,potatoac,potatoes,swpotac,swpotato,onionac,onions,chicorac,chicory,misvegac,miscvegs,glasland,cottonac,cotbale1,cotbale2,balewt,ginbales,ginbalwt,scotac,scotbal1,scotbal2,scbalewt,sginbale,sginbawt,hempac,hempwt,hempval,flaxsdac,flaxseed,scaneac,scanewt,canesir,csugarwt,sorgcaac,sorgcawt,sorgsir,sbeetac,sbeetwt,mapsirup,mapsugar,tobacac,tobacco,beansac,beans,peasac,peas,peanutac,peanuts,miscac,miscval1,miscval2,bcornac,bromcorn,orchval,applet,apples,apricott,apricots,cherryt,cherries,peacht,peaches,peart,pears,plumt,plums,otfruitt,otfruits,cider,vinegar,dryfruit,grapeval,vines,grapes,wine,foresval,hopsac,hops,cbeanac,cbeans,cbeanval,mseedac,miscseed,pmintac,pmintoil,pmintval,willowac,willows,fruitval,bananat,bananas,citront,citrons,figtrees,figs,guavat,guavas,kakit,kaki,lemont,lemons,limet,limes,olivet,olives,oranget,oranges,pineappt,pineappl,pomelot,pomeloes,otfruit,oliveoil,sfruival,blackbac,blackber,curranac,currants,goosebac,gooseber,raspbac,raspber,strawbac,strawber,otsmfrac,otsmfru,cranbac,craber,nutval,almondt,almonds,coconutt,coconuts,pecant,pecans,walnutt,walnuts,otnutt,otnuts,flowplac,flowpval,flowglas,nursryac,nursrval,irrigats,irrac,irrfarms,irrimpac,irrcanac,irrcanal,irrcanmi,irrcanco,irrditac,irrstrac,irrwells,irrwelac,irrwelco,irrcost,tfarmhom,fhowfree,fhencumb,fhmtgunk,fhrent,fhunk,level,region1,region2,fips
2,30,AROOSTOOK,60744,6938,114.3,21,84,101,709,2422,2540,655,360,40,6,6593,287,58,6937,6361,151,80,58,164,123,1,1,0,0,0,0,0,6938,6761,793205,389232,14683421,6863290,4274020,1325440,2220671,4553169,473010,268700,6408,6541,2161760,9398,3617,1709,581,1296,5016,15911,1417,779,966,15135,4,7,51,14,29460,37086,1786,11164,58,225366,169275,1456,1161,113,23,8,5,7,58,937,10,1840,14,6,1820,1,0,0,1,7,377,136,223,18,607,2,6020,618942,332959,7563810,1064906,8534,1476695,686144,30019,24492,106945,2901,1444,874,50121,65002,916990,2150,8790,43030,1050,38813,218310,13,50,2146,59990,21162,385370,27,810,52617,1807435,358,4990,5759,99090,0,0,0,0,287,247,3,2,0,0,3856,5212,119209,133338,560,658,99,304,21,518,399,41953,6466189,0,0,1,219,0,0,395,25691,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,105,2830,0,0,219,2807,1399,20801,0,0,0,0,225,0,0,31138,169258,60274,0,0,177,13,20,40,44,4,1724,271,0,0,42,22,1420,0,0,0,0,258087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,1,510,2,2220,1,260,3,5790,1,770,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,,,,,,,,,,,,,,,6774,3299,3050,85,285,55,1,1,1,23003
2,50,CUMBERLAND,100689,5101,80.199997,63,277,433,1133,1749,1042,273,97,29,5,4713,290,98,5099,4596,60,55,98,233,57,2,2,0,0,0,0,0,5101,5030,408946,148436,12519323,5371850,5067720,775840,1303913,2509406,274100,67480,1014,4555,1209502,3848,400,289,402,514,3689,15374,429,43,126,8056,11,3,26,7,2331,3419,152,6906,3,137275,81403,2517,816,64,8,6,5,1,46,677,9,4788,8,10,4770,10,0,0,10,0,20,7,13,0,540,5,3914,944583,202191,9667516,2577175,157262,1615677,1273938,10696,10110,187162,231,381,751,92740,119894,1462210,356,1671,4390,160,3744,20820,10,50,124,3300,20,340,1208,47620,1533,49560,28,470,17,380,0,0,0,0,1315,1272,1078,1802,12,12,157,168,99377,68082,1501,2522,1053,6913,99,0,0,2726,302980,0,0,42,12086,0,0,3051,207300,510630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,150,858,12948,24,574,1,20,0,0,2838,0,0,94087,328499,172750,0,0,290,28,922,172,2309,817,2706,174,3,2,1502,168,170,682,1136,17900,53,211679,0,0,0,0,0,6,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32531,22,41960,1,1760,1,1280,40,76830,99,216870,10,11730,45,171,0,0,0,0,0,0,0,0,0,0,0,47,49740,254587,111,8280,,,,,,,,,,,,,,,4925,3502,1037,39,333,14,1,1,1,23005
2,70,FRANKLIN,18444,2526,155.89999,5,71,82,235,497,872,393,299,59,13,2410,95,21,2526,2363,37,10,21,70,25,0,0,0,0,0,0,0,2526,2462,393870,158051,4678276,1774550,1713290,316300,874136,1038436,98290,22790,1764,2275,852279,3489,1289,1052,1597,272,2269,7790,1217,145,205,4485,2,1,5,1,14028,25058,1567,3162,106,151025,47731,731,459,26,12,3,5,0,24,386,3,939,18,9,912,0,0,0,0,0,107,36,69,2,298,0,2115,334399,134271,4172724,284060,167807,650946,430596,37185,30220,40172,177,67,126,18863,25106,297490,539,2994,11300,410,27017,163120,0,0,372,9290,152,3050,1154,45800,3040,100790,5,90,47,850,0,0,0,0,428,343,452,780,2,4,306,412,69336,59900,287,496,361,1356,5,0,0,1190,140908,0,0,3,772,0,0,888,49741,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,0,571,7988,54,888,0,0,0,0,535,0,0,22903,456085,46838,1,0,426,29,769,0,716,130,490,7,2,0,148,40,6400,154,427,3800,0,134039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594,1,540,,290,1,2000,1,1480,7,16900,1,1150,17,313,0,0,0,0,0,0,0,0,0,0,0,1,262,4280,0,0,,,,,,,,,,,,,,,2354,1490,668,89,103,4,1,1,1,23007
2,90,HANCOCK,37241,2784,98.599998,20,105,161,677,908,581,204,98,17,13,2646,104,34,2783,2581,47,17,34,76,28,1,1,0,0,0,0,0,2784,2747,274390,51353,4567433,1783450,1895510,316530,571943,912518,91200,16940,1390,2589,533666,1705,355,267,276,205,1394,5613,199,37,87,3313,0,0,11,0,6671,8784,271,2666,5,75057,45349,2155,2102,203,60,32,37,12,201,1555,2,2532,14,10,2508,1,0,0,1,1,1728,458,1250,20,846,2,2403,281039,110576,3322773,627822,26940,627136,334811,301,170,81349,137,118,750,36213,42075,709810,345,2064,8160,160,9146,46602,0,0,321,8420,9,130,97,3400,1519,55270,11,240,37,700,0,0,0,0,1758,1288,79,113,0,0,57,59,32765,28532,601,868,344,981,24,0,0,1293,144011,0,0,4,805,0,0,635,53479,49740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,4121,107,1304,0,0,0,0,0,0,0,19017,71604,30625,2,0,184,15,308,22,450,76,1079,58,0,0,83,68,0,30,101,900,1,102961,0,20,0,0,0,6,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15719,7,6820,1,940,6,4600,7,11090,32,104320,4,5560,9,527,0,0,0,0,0,0,0,0,0,0,0,52,23622,59700,38,7020,,,,,,,,,,,,,,,2733,2162,401,21,131,18,1,1,1,23009
2,110,KENNEBEC,59117,5523,86.900002,50,270,374,912,1945,1407,421,131,9,4,5121,306,96,5517,5049,34,33,96,236,69,6,5,0,0,0,1,0,5523,5249,479749,180994,11838087,4650350,4846950,776510,1564277,2258618,236250,56270,880,4864,1493693,5204,868,702,840,501,4642,16904,1173,202,306,9028,6,0,8,0,10560,17474,708,6878,27,208761,121054,2060,697,35,10,0,3,0,28,621,0,2937,6,8,2923,2,0,0,2,0,37,13,24,0,796,4,4218,734585,162746,9769494,1318404,325201,1656521,1216474,50240,42025,134819,358,181,928,64601,79494,1113470,1248,5983,16370,530,19009,107315,0,0,1125,32780,111,1810,2701,108550,7017,261760,12,260,61,1300,0,0,0,0,422,412,510,967,23,19,234,170,122903,101397,1542,2256,1028,5614,418,0,0,2791,282468,0,0,23,6191,0,0,1339,91253,50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,200,0,0,1193,15399,40,876,0,0,0,0,765,0,0,80991,509687,145654,0,0,2155,565,142,9,6610,2435,2507,86,70,22,494,160,60,889,1966,33800,287,191351,0,0,0,0,0,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15712,13,15570,2,2380,1,730,11,20110,49,118410,2,2800,9,117,25,0,0,0,0,0,0,0,0,50,30,46,8826,17945,105,10511,,,,,,,,,,,,,,,5169,3506,1075,201,341,46,1,1,1,23011
2,130,KNOX,30406,2115,74,31,137,149,511,714,453,87,26,6,1,1956,120,39,2109,1908,32,10,39,77,43,6,6,0,0,0,0,0,2115,2091,156480,47091,3918128,1507890,1682720,249970,477548,767607,72320,10860,327,1874,443879,1303,334,287,357,159,962,5111,270,26,105,2852,0,1,5,2,3845,5403,286,2354,15,46377,41264,1365,778,52,7,14,8,0,62,624,11,1673,7,4,1662,1,0,0,1,2,1022,296,708,18,630,5,1670,283543,96659,3129500,470400,26980,632070,429000,2220,630,67590,62,333,574,32545,34861,644350,244,1124,3130,60,6068,32018,0,0,210,5930,16,220,210,6950,541,17650,10,180,23,450,0,0,0,0,333,294,35,65,0,0,1,1,32465,26076,278,510,75,151,0,0,0,864,93151,0,0,4,1093,0,0,600,36996,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,282,3561,11,187,0,0,1,45,0,0,0,35719,97340,67938,2,0,534,53,151,141,1883,542,3100,186,16,3,274,79,0,342,816,10600,74,67140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10223,8,10020,1,1370,3,4130,4,6840,22,53150,4,2810,3,110,0,0,0,0,0,0,0,0,0,0,0,7,2975,6579,5,140,,,,,,,,,,,,,,,2034,1542,325,20,127,20,1,1,1,23013
2,150,LINCOLN,19669,2808,79.400002,13,134,147,609,999,734,128,39,3,2,2687,97,24,2808,2667,11,9,24,73,24,0,0,0,0,0,0,0,2808,2779,223069,58430,4407140,1649490,1851050,324540,582060,884035,59290,14340,520,2493,526495,1348,783,650,1018,121,1374,4970,307,43,118,3189,0,0,11,1,4471,5995,236,2444,1,71597,38148,683,433,18,16,2,6,2,23,364,2,729,3,1,725,0,0,0,0,0,0,0,0,0,231,1,2275,219502,123423,2860898,144388,21363,616787,329027,291,100,109613,111,124,1125,54000,76906,959190,306,1565,4820,110,6337,34725,0,0,605,16040,3,40,312,10710,1426,44270,13,260,18,370,0,0,0,0,557,546,52,78,0,0,40,45,45106,36143,240,261,78,168,10,0,0,1206,114000,0,0,3,730,0,0,816,54143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,7604,26,410,0,0,0,0,0,0,0,32725,115038,60825,0,0,102,12,132,1,1498,474,799,49,0,0,447,98,340,139,590,4000,0,92044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884,1,1420,,60,1,500,2,2420,5,13470,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2691,2195,340,18,127,11,1,1,1,23015
2,170,OXFORD,32238,4420,140.39999,16,129,174,491,1069,1424,687,310,97,23,4128,213,79,4420,4019,48,61,79,155,58,0,0,0,0,0,0,0,4420,4320,620704,198474,9103881,3604620,3478880,576650,1443731,2000323,181690,45390,1981,4061,1400604,6815,1912,1775,1612,676,4580,16861,1284,208,212,7569,45,2,15,4,9998,13593,581,6226,17,233208,100516,1156,643,52,24,11,11,1,54,487,3,1662,6,15,1641,15,2,0,13,1,95,28,64,3,505,0,3736,716837,209483,9824093,1212612,659963,950935,699128,46733,40130,86720,297,239,307,40579,54226,743690,499,2548,6730,450,14634,91675,1,5,49,1220,214,3950,2398,89550,2531,87020,33,450,30,390,0,0,0,0,5044,4519,846,1385,7,8,354,557,87062,77996,2134,3249,3298,10311,470,1,6,2423,295256,0,0,5,1095,0,0,2882,133113,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,1240,0,0,798,9627,21,297,0,2,1,125,380,0,0,65925,482664,120682,5,0,2142,433,2822,942,5110,1739,2450,188,81,50,765,192,5060,2490,8293,105000,24,262411,0,0,0,0,0,4,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11911,11,11160,3,6350,1,2160,24,32030,50,66120,18,23560,3,110,12,0,0,0,0,0,0,0,0,30,20,2,50,533,0,0,,,,,,,,,,,,,,,4235,2712,1161,99,240,23,1,1,1,23017
2,190,PENOBSCOT,76246,6076,109.2,19,104,250,898,2076,1809,564,296,47,13,5663,289,124,6068,5528,82,45,124,223,66,8,7,1,0,0,0,0,6076,6007,663671,293240,12351818,4496330,4845340,999020,2011128,2787258,263690,68700,3254,5725,1927642,7684,1142,767,457,933,5398,20526,1807,387,520,11134,15,1,27,5,28174,36820,1784,9066,4,287850,124618,2682,1291,103,28,13,8,3,65,1071,0,3730,20,16,3694,3,0,0,3,1,381,152,221,8,981,2,5258,1002881,261856,11644242,2684463,347220,1709062,1138265,12337,9524,149678,735,201,729,74179,89858,1418940,1975,9307,41570,1380,39175,220650,0,0,1512,49730,1551,30460,1467,52310,14459,528270,45,640,434,8380,0,0,0,0,1453,1428,392,448,1,2,247,365,141130,130805,1505,1880,1454,5808,106,0,0,4346,513326,0,0,23,7309,29,64820,1870,84461,189310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,390,0,0,1436,20730,290,4810,0,0,0,0,0,0,0,70486,369423,133831,1,0,1539,84,377,65,4254,637,4456,351,3018,100,637,176,500,89,125,2000,10,213270,0,10,0,0,0,6,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16097,12,14030,10,9790,6,13140,8,10640,89,123750,2,2170,,16,46,0,0,0,0,0,0,0,0,100,80,59,26522,156093,21,6387,,,,,,,,,,,,,,,5946,3546,1746,265,351,38,1,1,1,23019
2,210,PISCATAQUIS,16949,1935,137,5,27,48,156,505,690,321,151,28,4,1816,103,16,1935,1752,37,27,16,68,35,0,0,0,0,0,0,0,1935,1888,265180,104223,3651012,1325180,1382870,310730,632232,858652,85520,24270,3626,1836,610941,2009,327,284,247,253,1634,5578,358,77,133,3695,4,0,5,0,10792,14757,535,2823,1,110542,51019,659,393,35,3,0,6,1,23,310,15,885,3,7,875,6,6,0,0,0,154,64,88,2,408,0,1589,246993,86557,3189300,277702,62467,644082,450738,13501,9579,43017,123,137,249,18725,21311,407260,550,2566,16530,520,15531,90230,0,0,409,13380,412,8720,656,23120,4181,155390,4,60,48,920,0,0,0,0,212,155,34,67,0,0,237,409,45416,39246,349,573,234,1092,119,0,0,1057,132219,0,0,2,619,0,0,394,29839,6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,304,3978,152,3021,0,0,0,0,90,0,0,23443,121649,48827,0,0,256,0,43,5,466,30,903,190,0,0,377,43,770,37,131,1000,122,119736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1,1140,2,1680,1,2060,2,1330,5,10070,,160,,3,0,0,0,0,0,0,0,0,0,0,0,2,1300,3732,,25,,,,,,,,,,,,,,,1774,1083,568,14,105,4,1,1,1,23021
2,230,SAGADAHOC,20330,1238,92.900002,5,32,49,169,472,384,105,19,3,0,1168,52,18,1237,1104,16,47,18,35,17,1,1,0,0,0,0,0,1238,1221,115043,39279,2501620,973950,1052990,174840,299840,555006,61830,19200,259,1031,281846,953,304,155,249,121,891,3379,171,14,28,1742,0,0,1,7,1947,2802,157,1161,0,37226,24484,672,283,22,3,0,4,0,17,237,0,912,0,2,910,0,0,0,0,0,8,3,4,1,223,1,970,202172,58344,2074007,328345,19247,414995,315744,554,462,39209,20,100,118,17132,25192,325850,141,862,3300,330,3209,17770,0,0,174,4420,8,170,173,6520,769,24900,5,80,8,130,0,0,0,0,971,994,150,205,5,5,9,17,25907,17851,389,772,134,749,44,0,0,766,72199,0,0,4,1099,0,0,461,33483,70490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,197,3058,5,74,0,0,0,0,169,0,0,19136,84380,38738,0,0,146,15,207,27,1428,509,318,21,0,0,423,68,0,330,732,9100,11,50105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,2,3810,1,560,,80,2,1320,9,17210,,260,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10252,39480,33,3251,,,,,,,,,,,,,,,1174,899,196,4,66,9,1,1,1,23023
2,250,SOMERSET,33849,4122,140.5,8,76,88,353,977,1556,659,325,69,11,3889,174,59,4122,3802,54,33,59,114,60,0,0,0,0,0,0,0,4122,4068,579301,240474,8328960,3093060,3199150,601210,1435540,1868907,186060,52160,3831,3890,1390418,5417,1377,1122,1047,418,3854,14426,1318,433,427,8213,0,3,22,1,23773,38224,1787,6501,15,260057,111787,1509,869,75,10,9,5,2,70,698,0,1845,16,26,1803,0,0,0,0,1,270,96,169,5,676,5,3778,548799,188316,7823500,846360,276434,1240070,903210,97870,83170,89813,384,364,498,40577,54483,717250,969,4545,19310,530,40842,242010,0,0,435,11580,1252,26910,1982,75550,10178,357200,21,400,62,1180,0,0,0,0,442,365,112,217,0,0,590,769,121162,94785,924,1284,712,3564,346,0,12,2376,265712,0,0,8,2282,0,0,1562,77478,17670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698,610,0,0,1129,14750,66,1030,0,0,0,0,30,0,0,38253,309169,85155,4,0,1284,44,175,207,2256,482,3080,311,22,0,436,74,4990,257,623,11100,25,239293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7185,9,9360,2,3340,1,1850,1,1830,31,77910,0,0,0,0,100,0,0,0,0,0,0,0,0,200,150,2,2472,13334,0,0,,,,,,,,,,,,,,,3950,2643,1076,38,183,10,1,1,1,23025
2,270,WALDO,24185,3674,103.8,14,80,154,546,1202,1165,377,107,24,5,3438,183,53,3673,3377,36,25,52,147,36,1,0,0,0,1,0,0,3674,3637,381531,155789,6364043,2326690,2535680,526710,974963,1544808,123840,29530,748,3358,902020,3579,846,675,770,389,2677,10207,840,182,277,5919,4,0,26,5,11989,17348,782,4411,3,168795,82792,922,655,38,14,15,9,6,40,447,86,1154,4,15,1135,2,0,0,2,0,38,13,25,0,409,0,3088,421741,159492,5635700,635901,125200,999460,683320,23360,21300,139093,370,300,1381,68615,81094,1145320,906,4328,13620,360,19632,103940,0,0,864,24720,90,1520,1027,37490,5158,188600,5,100,56,1260,0,0,0,0,918,734,57,108,0,0,307,328,92066,65690,522,774,274,2107,237,0,0,2067,247151,0,0,10,2796,0,0,1198,87613,8120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,632,9747,35,537,0,0,0,0,0,0,0,63826,253688,111905,67,0,910,88,253,10,1933,431,2638,186,0,0,823,196,3670,149,590,3900,10,154544,0,0,0,0,0,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6875,14,13840,2,1350,3,4310,8,14030,14,45510,6,8090,1,36,0,0,0,0,0,0,0,0,0,0,0,1,2031,10560,0,0,,,,,,,,,,,,,,,3480,2540,702,23,202,13,1,1,1,23027
2,290,WASHINGTON,45232,2051,121.3,8,40,76,339,640,567,209,129,33,10,1937,60,54,2050,1895,33,8,54,42,18,1,1,0,0,0,0,0,2051,2022,248782,54919,3216764,1232670,1225490,278890,479714,753171,64370,14070,2456,1890,458191,2232,734,327,112,297,1286,4952,358,80,152,2890,0,0,5,1,5323,7057,436,2118,6,47646,35187,2784,3878,613,174,55,33,44,357,2602,0,2681,22,19,2640,4,0,1,3,5,2803,736,1918,149,1293,6,1772,241344,103067,2794982,282957,3136,612504,415939,0,0,48670,292,348,283,20742,25551,416500,155,781,2370,80,7568,45408,0,0,228,5640,265,5140,41,1540,1566,53310,9,150,36,740,0,0,0,0,974,993,128,173,36,50,33,43,30572,29782,465,770,43,120,0,0,0,1563,206184,0,0,2,314,0,0,646,38505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2740,37,580,0,0,0,0,50,0,0,19505,62804,32415,0,0,3,0,0,0,49,12,450,70,7,4,35,11,0,10,40,300,0,84839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5352,4,3670,,210,2,1550,2,2720,15,22120,613,114840,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,,,,,,,,,,,,,,,2032,1377,435,110,89,21,1,1,1,23029
2,310,YORK,64885,5064,86.599998,77,329,391,1024,1514,1172,373,142,39,3,4717,252,95,5063,4632,63,21,95,199,53,1,1,0,0,0,0,0,5064,4954,438625,141203,12961121,5808810,5045990,778890,1327431,2399612,225090,62140,957,4495,1237920,3556,879,866,1580,397,3327,13577,687,90,184,7081,0,3,10,0,2276,3429,238,5468,10,176622,108619,1982,622,31,4,5,20,2,49,507,4,3067,4,5,3058,5,0,0,5,0,10,4,5,1,608,2,3930,728532,205057,8274449,2024282,69328,1428361,1028092,622,100,168459,177,128,765,88541,119535,1505830,185,970,1730,100,3812,20835,0,0,103,2500,10,160,2357,92600,456,14840,28,530,24,440,0,0,0,0,2179,2043,3,6,5,5,266,264,87848,64374,1623,2052,2002,7020,261,0,0,3420,334524,0,0,25,4891,0,0,1310,99871,181170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,230,0,0,954,11974,14,284,0,0,1,63,56,0,0,150297,358128,146648,0,0,749,116,2772,94,6704,1531,1471,110,24,38,4670,712,2650,1462,5415,54600,11,321109,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14314,13,24010,4,4720,1,380,6,9670,51,101690,5,5630,0,0,410,0,0,0,0,0,0,0,0,447,301,32,9097,29913,2,53,,,,,,,,,,,,,,,4883,3915,603,44,278,43,1,1,1,23031
2,0,MAINE,694466,59299,106.2,375,2042,2890,9267,18644,17191,5662,2598,516,114,55607,2775,917,59270,54237,774,569,916,2029,745,29,26,1,0,1,1,0,59299,58136,6299946,2386889,122410904,49359450,47142700,8802720,17106034,27265609,2667260,819680,29895,54172,16298422,61794,15508,11156,11442,6995,45877,173592,12483,2834,3955,99510,92,21,240,48,167903,240717,11496,79018,279,2371717,1258594,24992,15623,1522,396,174,168,82,1179,11956,146,34011,156,165,33690,50,8,1,41,18,7093,2045,4820,228,9545,36,49161,8182344,2561239,99586188,15979003,2810733,16174173,11030091,425102,365936,1564853,6437,4566,9708,756153,955468,13304150,10857,51459,200080,6570,258300,1478018,24,105,8809,252850,25292,468320,16856,645040,108661,3799435,611,9290,6667,116720,0,0,0,0,17874,16051,4676,7754,93,108,6781,8963,1214124,1027258,14212,20967,12494,52831,2652,519,417,71765,9813748,0,0,168,44489,29,64820,19844,1207075,1184110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,16024,5500,0,150,10252,137290,2300,35991,1,22,3,233,5138,0,0,833634,4184781,1421773,84,0,11597,1550,9592,1895,39902,11200,29001,2282,3244,219,11940,2161,26210,7584,22974,275800,628,2652252,,60,0,0,0,26,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157679,123,164300,31,37080,30,41230,131,214700,512,1066860,668,180790,90,1554,593,0,0,0,0,0,0,0,0,827,581,285,155131,653861,426,46207,11,17,,,,,,,,,,,,2170,56976,38415,13991,1090,3137,343,2,1,1,23000
3,10,BARNSTABLE,27826,809,54.700001,39,153,135,202,144,85,31,15,4,1,749,31,29,796,685,48,4,29,22,8,13,12,0,0,0,1,0,809,758,44253,16963,2318098,1045530,952360,146320,173888,765172,133870,18170,419,664,146438,337,11,14,11,55,281,1376,67,3,9,992,0,1,4,2,25,25,9,808,1,9221,10884,2042,1154,109,10,2,0,4,84,932,13,2815,2,8,2805,0,0,0,0,1,1,0,0,1,1220,40,486,119326,29574,631700,405760,250,25310,12100,0,0,46183,56,46,874,26975,32907,359190,134,475,550,110,34,190,0,0,2,50,1,14,265,8480,17,520,28,370,0,0,0,0,0,0,1461,1888,17,20,0,0,54,74,2393,2402,137,267,91,636,0,0,0,325,26258,0,0,8,2445,0,0,619,51128,11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,239,1,30,0,0,0,0,0,0,0,6654,4952,10872,3,0,66,39,428,123,1321,1100,172,18,38,343,13,2,0,379,582,9900,10,13540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415109,2,3370,1,430,1,920,4,6930,33,53470,6,5800,2120,211912,0,0,0,0,0,0,0,0,0,0,0,7,2965,12666,39,2440,,,,,,,,,,,,,,,781,631,92,7,49,2,1,1,1,25001
